번호,면적,시도명,시군구명,용도,장소명,주소,최대수용인원,경도,위도,정좌표경도,정좌표위도,구분
14469,1138000000,서울특별시,은평구,학교,연천중학교,서울특별시 은평구 연서로41길 30(불광동),383,126.9258,37.62753,193450.1316,558660.6564,안전
14470,1138000000,서울특별시,은평구,학교,연신중학교,서울특별시 은평구 연서로33길 16-32 (불광동),310,126.92495,37.6237,193374.9255,558236.3279,안전
14471,1138000000,서울특별시,은평구,관공서,불광1동주민센터,서울특별시 은평구 진흥로15길 10(불광동),69,126.93205,37.61031,194000.5484,556749.4401,안전
14465,1138000000,서울특별시,은평구,학교,은평초등학교,서울특별시 은평구 은평로 239(녹번동),331,126.93494,37.60183,194254.4572,555807.7507,안전
14478,1138000000,서울특별시,은평구,관공서,구산동주민센터,서울특별시 은평구 갈현로17길 10(구산동),61,126.91036,37.61177,192085.3357,556912.69,안전
14474,1138000000,서울특별시,은평구,교회,서광교회,서울특별시 은평구 통일로 951(갈현동),448,126.91928,37.62777,192874.5813,558687.8,안전
14475,1138000000,서울특별시,은평구,교회,광현교회,서울특별시 은평구 연서로27길 31-7 (갈현동),415,126.91608,37.61841,192591.4253,557649.1636,안전
14473,1138000000,서울특별시,은평구,관공서,갈현1동주민센터,서울특별시 은평구 갈현로 301(갈현동),23,126.91666,37.62371,192642.7822,558238.0089,안전
14479,1138000000,서울특별시,은평구,학교,대은초등학교,서울특별시 은평구 통일로69길 12-15 (대조동),384,126.92589,37.61209,193456.7921,556947.9706,안전
14476,1138000000,서울특별시,은평구,학교,구산초등학교,서울특별시 은평구 서오릉로15길 16(구산동),236,126.90909,37.61229,191973.4631,556970.8494,안전
14477,1138000000,서울특별시,은평구,학교,은평중학교,서울특별시 은평구 갈현로17나길 12-1 (구산동),207,126.9086,37.61067,191929.8687,556791.5842,안전
14472,1138000000,서울특별시,은평구,관공서,갈현2동주민센터,서울특별시 은평구 연서로27길 31-6 (갈현동),59,126.91579,37.6185,192565.7424,557659.2822,안전
14483,1138000000,서울특별시,은평구,학교,은명초등학교,서울특별시 은평구 은평로4길 21-9 (응암동),279,126.91863,37.59763,192814.3026,555342.7941,안전
9538,1138000000,서울특별시,은평구,관공서,역촌동 주민센터,서울특별시 은평구 연서로 59(역촌동),163,126.9151,37.60442,192503.472,556097.3265,긴급
14481,1138000000,서울특별시,은평구,학교,응암초등학교 본관동,서울특별시 은평구 가좌로6길 20(응암동),5874,126.92176,37.58841,193090.0075,554319.0136,안전
14482,1138000000,서울특별시,은평구,학교,연은초등학교 본관동,서울특별시 은평구 백련산로2길 35(응암동),4064,126.9252,37.59045,193393.5521,554545.0115,안전
14484,1138000000,서울특별시,은평구,관공서,응암1동주민센터,서울특별시 은평구 백련산로 179(응암동),119,126.92677,37.60068,193533.2282,555681.0396,안전
14480,1138000000,서울특별시,은평구,관공서,대조동주민센터,서울특별시 은평구 연서로20길 24-3 (대조동),53,126.92083,37.61418,193009.6357,557179.3021,긴급
14485,1138000000,서울특별시,은평구,관공서,응암3동주민센터,서울특별시 은평구 불광천길 410-17 (응암동),71,126.9157,37.59223,192554.8971,554743.4695,안전
14463,1138000000,서울특별시,은평구,학교,수색초등학교,서울특별시 은평구 수색로16길 21(수색동),356,126.89556,37.58503,190775.4917,553947.1608,안전
4609,1117000000,서울특별시,용산구,관공서,한강로동주민센터,서울특별시 용산구 한강대로38길 28(한강로2가),100,126.96952,37.5291,197305.8388,547734.628,안전
4608,1117000000,서울특별시,용산구,교회,도원동교회,서울특별시 용산구 새창로12길 11-8 (도원동),120,126.95785,37.53885,196274.9025,548816.3937,안전
4613,1117000000,서울특별시,용산구,학교,중경고등학교,서울특별시 용산구 이촌로84길 34(이촌동),228,126.97572,37.51811,197853.7255,546513.9391,안전
14467,1138000000,서울특별시,은평구,관공서,은평구청 은평홀,서울특별시 은평구 은평로 195(녹번동),142,126.92934,37.60275,193760.062,555910.5165,긴급
14466,1138000000,서울특별시,은평구,관공서,녹번동 주민센터 3층다목적실,서울특별시 은평구 은평로 195(녹번동),68,126.92989,37.60222,193808.6133,555851.2164,긴급
9536,1138000000,서울특별시,은평구,교회,서문교회,서울특별시 은평구 가좌로10길 10(응암동),76,126.91674,37.59161,192646.5933,554675.2672,긴급
4607,1117000000,서울특별시,용산구,관공서,용문동 주민센터,서울특별시 용산구 새창로12길 13(도원동),90,126.95756,37.53895,196248.984,548827.4686,안전
14464,1138000000,서울특별시,은평구,관공서,수색동 주민센터,서울특별시 은평구 수색로 280(수색동),44,126.89377,37.58334,190617.0237,553758.7108,긴급
4616,1117000000,서울특별시,용산구,교회,서부성결교회,서울특별시 용산구 이촌로2가길 42(이촌동),48,126.95361,37.52838,195899.4507,547655.1862,안전
4619,1117000000,서울특별시,용산구,관공서,이태원1동 주민센터,서울특별시 용산구 보광로 104-6 (이태원동),30,126.99507,37.53245,199564.4307,548106.1646,안전
4628,1117000000,서울특별시,용산구,학교,금양초등학교,서울특별시 용산구 효창원로 137(효창동),140,126.96177,37.54079,196621.6918,549031.5796,안전
4629,1117000000,서울특별시,용산구,관공서,효창동 주민센터,서울특별시 용산구 효창원로 161(효창동),104,126.96162,37.54256,196608.5278,549228.0656,안전
4627,1117000000,서울특별시,용산구,학교,성심여자고등학교,서울특별시 용산구 원효로19길 49(원효로4가),150,126.95459,37.53417,195986.1536,548297.849,안전
4618,1117000000,서울특별시,용산구,관공서,용산구청,서울특별시 용산구 녹사평대로 150(이태원동),2582,126.99012,37.53251,199126.6383,548112.5831,안전
4615,1117000000,서울특별시,용산구,관공서,이촌2동 주민센터,서울특별시 용산구 이촌로18길 20(이촌동),103,126.95469,37.52623,195994.7184,547415.9493,안전
4617,1117000000,서울특별시,용산구,학교,이태원초등학교,서울특별시 용산구 녹사평대로40길 19(이태원동),365,126.98802,37.53587,198941.5961,548484.9727,안전
4648,1117000000,서울특별시,용산구,기타시설,한남동공영주차장건물내 교육장 등,서울특별시 용산구 이태원로 224-19 (한남동),491,126.99747,37.53916,199776.2238,548850.1756,안전
4647,1117000000,서울특별시,용산구,학교,서울한남초등학교,서울특별시 용산구 한남대로 112(한남동),1180,127.00525,37.53902,200463.74,548834.806,안전
4649,1117000000,서울특별시,용산구,학교,서빙고초등학교,서울특별시 용산구 서빙고로51길 14(서빙고동),500,126.9924,37.52215,199328.4144,546962.0851,안전
4650,1117000000,서울특별시,용산구,관공서,서빙고동 주민센터,서울특별시 용산구 서빙고로 279(서빙고동),30,126.99464,37.52049,199525.8933,546777.9555,안전
4652,1117000000,서울특별시,용산구,경로당,보광종점경로당,서울특별시 용산구 장문로 95(보광동),20,127.00005,37.52638,200004.7512,547431.9735,안전
4646,1117000000,서울특별시,용산구,관공서,이태원2동 주민센터,서울특별시 용산구 회나무로13길 58(이태원동),15,126.99019,37.54187,199133.137,549150.8394,안전
6372,1117000000,서울특별시,용산구,교회,염천교회,서울특별시 용산구 한강대로94길 7(갈월동),50,126.97226,37.54735,197548.4378,549759.2407,안전
4651,1117000000,서울특별시,용산구,학교,오산고등학교,서울특별시 용산구 보광로7길 17(보광동),240,126.99976,37.52454,199979.1667,547228.1982,안전
6377,1117000000,서울특별시,용산구,교회,용산교회,서울특별시 용산구 백범로77길 36(원효로1가),20,126.9655,37.5398,196950.7961,548921.5034,안전
6405,1117000000,서울특별시,용산구,경로당,갈월경로당,서울특별시 용산구 두텁바위로1길 13(갈월동),20,126.97307,37.54572,197619.6978,549579.0965,안전
6401,1117000000,서울특별시,용산구,학교,삼광초등학교,서울특별시 용산구 두텁바위로1나길 19(후암동),260,126.97673,37.54724,197943.8587,549747.3365,안전
6402,1117000000,서울특별시,용산구,경로당,양짓말경로당,서울특별시 용산구 후암로13가길 25(후암동),30,126.97646,37.5482,197919.694,549853.4537,안전
6404,1117000000,서울특별시,용산구,관공서,용산2가동 주민센터,서울특별시 용산구 신흥로 90(용산동2가),25,126.98562,37.54628,198729.0558,549640.5465,안전
6403,1117000000,서울특별시,용산구,학교,보성여자고등학교,서울특별시 용산구 신흥로3가길 66(용산동2가),150,126.98453,37.54275,198632.767,549248.8479,안전
6376,1117000000,서울특별시,용산구,경로당,청파제2경로당,서울특별시 용산구 청파로49길 30(청파동2가),60,126.96871,37.54548,197235.1446,549552.3177,안전
6375,1117000000,서울특별시,용산구,학교,청파초등학교,서울특별시 용산구 효창원로 228(청파동2가),177,126.96429,37.54763,196844.252,549791.2586,안전
4611,1117000000,서울특별시,용산구,학교,신용산초등학교,서울특별시 용산구 이촌로 255(이촌동),115,126.9759,37.52001,197869.2937,546725.3239,긴급
6374,1117000000,서울특별시,용산구,기타시설,뉴월드호텔,서울특별시 용산구 한강대로84길 21-13 (남영동),164,126.97348,37.54423,197656.7361,549413.2124,긴급
6420,1117000000,서울특별시,용산구,학교,남정초등학교,서울특별시 용산구 원효로64길 17-10 (원효로2가),200,126.96498,37.53636,196904.6785,548539.6592,안전
4612,1117000000,서울특별시,용산구,학교,용강중학교,서울특별시 용산구 이촌로65가길 91(이촌동),60,126.97609,37.52144,197885.9986,546883.7409,긴급
6373,1117000000,서울특별시,용산구,기타시설,코지모텔,서울특별시 용산구 한강대로88길 17(남영동),52,126.97336,37.54467,197645.3445,549462.1113,긴급
6421,1117000000,서울특별시,용산구,경로당,원효로경로당,서울특별시 용산구 원효로41가길 14-19 (원효로3가),20,126.95676,37.53482,196178.1416,548370.0027,안전
4614,1117000000,서울특별시,용산구,경로당,이촌1동 제2경로당,서울특별시 용산구 이촌로75길 12-12 (이촌동),27,126.97429,37.52025,197727.271,546751.9452,긴급
4610,1117000000,서울특별시,용산구,경로당,삼각지경로당,서울특별시 용산구 이태원로2길 5(용산동3가),16,126.9755,37.53462,197834.9723,548346.9543,긴급
2896,1129000000,서울특별시,성북구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",성북구민회관,서울특별시 성북구 성북로4길 177(돈암동),98,127.00847,37.59524,200748.1269,555075.0308,안전
14125,1129000000,서울특별시,성북구,학교,삼선초등학교,서울특별시 성북구 보문로29길 106(삼선동3가),1910,127.01258,37.58577,201111.2387,554023.1824,안전
2893,1129000000,서울특별시,성북구,관공서,성북동주민센터,서울특별시 성북구 성북로 37(성북동1가),127,127.00324,37.5911,200286.4194,554615.5728,안전
2892,1129000000,서울특별시,성북구,학교,성북초등학교,서울특별시 성북구 성북로 102-10 (성북동),498,126.99799,37.59366,199822.5957,554898.7854,안전
14128,1129000000,서울특별시,성북구,학교,동신초등학교,서울특별시 성북구 보문사길 50(보문동3가),1296,127.01696,37.58258,201498.2261,553669.8166,안전
2894,1129000000,서울특별시,성북구,학교,개운중학교,서울특별시 성북구 북악산로 935(돈암동),5011,127.02485,37.5946,202194.6315,555004.3123,안전
14122,1129000000,서울특별시,성북구,학교,돈암초등학교,서울특별시 성북구 동소문로13길 38(동소문동6가),4210,127.01285,37.59332,201134.9565,554861.3425,안전
2895,1129000000,서울특별시,성북구,교회,영암교회,서울특별시 성북구 정릉로 402-12 (돈암동),740,127.02719,37.60359,202401.2715,556001.7803,안전
14132,1129000000,서울특별시,성북구,학교,정수초등학교,서울특별시 성북구 정릉로24길 58(정릉동),397,127.00756,37.6037,200667.7836,556013.4619,안전
14127,1129000000,서울특별시,성북구,학교,안암초등학교,서울특별시 성북구 고려대로7가길 39(안암동2가),393,127.02267,37.58723,202002.3555,554185.5085,안전
14126,1129000000,서울특별시,성북구,관공서,성북구청,서울특별시 성북구 보문로 168(삼선동5가),226,127.01688,37.58946,201490.9159,554432.829,안전
14124,1129000000,서울특별시,성북구,학교,경동고등학교,서울특별시 성북구 보문로29길 49(삼선동3가),3235,127.01497,37.58574,201322.1758,554020.8282,안전
14123,1129000000,서울특별시,성북구,학교,정덕초등학교,서울특별시 성북구 아리랑로 63(동소문동7가),4233,127.01362,37.59739,201202.7595,555313.2753,안전
14129,1129000000,서울특별시,성북구,학교,청덕초등학교,서울특별시 성북구 정릉로9라길 11(정릉동),5552,127.00046,37.6119,200040.6379,556923.299,안전
14130,1129000000,서울특별시,성북구,학교,숭덕초등학교,서울특별시 성북구 정릉로 279(정릉동),3197,127.01339,37.60397,201182.7158,556043.2366,안전
